year,species,origin,cult_start,no_parents,endpoint,factor,tank,tank_rep,settle_date,assess_date,settle_time,inducer,rep,suc,tot,partial_meta,attempt_meta,photo,comments,use_in_model,reason_for_exclusion
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,9,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,10,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,11,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,12,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,13,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,14,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,15,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,16,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,17,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,18,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,19,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,20,0,20,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,21,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,22,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,23,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,24,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,1,11,11,0,0,Yes,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,2,13,14,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,3,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,4,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,5,13,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,6,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,7,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,8,0,15,0,0,No,Rubble piece too small?,No,Issue with rubble added as inducer.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,9,9,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,10,8,8,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,11,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,12,9,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,13,10,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,14,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,15,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,16,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,17,7,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,18,9,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,19,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,20,11,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,21,9,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,22,12,14,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,23,12,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,Rubble pieces from MOS sump,24,9,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,1,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,2,1,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,3,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,4,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,5,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,6,0,11,0,0,Yes,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,7,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,8,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,9,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,10,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,11,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,12,0,14,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,13,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,14,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,15,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,16,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,17,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,18,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,19,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,20,0,14,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,21,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,22,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,23,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_04,1,19/12/2022,20/12/2022,16,FSW,24,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,1,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,2,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,3,0,10,0,0,No,All small larvae.,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,4,0,10,0,0,No,Mostly small/broken larvae.,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,5,0,8,0,0,No,Mostly small/broken larvae.,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,6,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,7,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,8,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,9,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,10,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,11,0,6,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,12,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,13,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,14,0,15,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,15,0,7,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,16,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,17,0,15,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,18,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,19,0,15,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,20,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,21,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,22,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,23,0,6,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,FSW,24,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,1,5,12,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,2,1,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,3,4,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,4,2,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,5,5,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,6,3,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,7,7,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,8,4,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,9,5,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,10,6,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,11,4,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,12,5,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,13,6,12,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,14,5,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,15,3,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,16,9,12,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,17,8,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,18,0,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,19,6,15,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,20,1,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,21,4,15,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,22,5,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,23,3,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_06,1,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,24,NA,NA,0,0,No,No larvae added.,No,No larvae added to well
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,1,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,2,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,3,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,4,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,5,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,6,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,7,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,8,0,8,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,9,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,10,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,11,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,12,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,13,1,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,14,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,15,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,16,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,17,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,18,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,19,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,20,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,21,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,22,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,23,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,FSW,24,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,1,7,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,2,5,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,3,5,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,4,9,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,5,4,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,6,8,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,7,6,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,8,10,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,9,5,9,0,0,No,,Yes,NA
