 year,species,origin,endpoint,factor,spawn_date,sample_time,sample_ID,sample_order,sample_location,turb,adj_turb,CASA_date,CASA_start,caffeine,tech_rep,CASA_op,DF,tech_sperm_conc,percent_CoV,sperm_conc,adj_sperm_conc,sperm_conc_mill,adj_sperm_conc_mill,motile_sperm,prog_sperm,VAP,VSL,VCL,slide,total_cells,total_frames,comments,sample_fixed,fixative,include_in_model,reason_for_exclusion,analysis_comment
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,20:46,1 - Blank,1,Bottom,0.9,0,17/12/2022,15:31,No,3,C Brunner,6:01,0,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,0,15,Blank,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:01,3,3,Bottom,4.9,4,17/12/2022,15:37,No,1,C Brunner,6:01,610000,8.13,553333.33,553333.33,0.55,0.553333333,0,0,0,0,0,Leja - made 2021 06,33,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:01,3,3,Bottom,4.9,4,17/12/2022,15:40,No,2,C Brunner,6:01,550000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,30,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:01,3,3,Bottom,4.9,4,17/12/2022,15:43,No,3,C Brunner,6:01,500000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,27,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:03,4,4,Bottom,5.3,4.4,17/12/2022,15:48,No,1,C Brunner,6:01,750000,7.14,800000,800000,0.8,0.8,0,0,0,0,0,Leja - made 2021 06,41,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:03,4,4,Bottom,5.3,4.4,17/12/2022,15:51,No,2,C Brunner,6:01,770000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,42,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:03,4,4,Bottom,5.3,4.4,17/12/2022,15:53,No,3,C Brunner,6:01,880000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,48,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:06,5,5,Bottom,6.1,5.2,17/12/2022,16:00,No,1,C Brunner,6:01,850000,7.26,920000,920000,0.92,0.92,0,0,0,0,0,Leja - made 2021 06,46,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:06,5,5,Bottom,6.1,5.2,17/12/2022,16:02,No,2,C Brunner,6:01,900000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,49,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:06,5,5,Bottom,6.1,5.2,17/12/2022,16:05,No,3,C Brunner,6:01,1010000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,55,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:09,6,6,Bottom,5.7,4.8,17/12/2022,16:10,No,1,C Brunner,6:01,1360000,3.45,1303333.33,1303333.33,1.3,1.303333333,0,0,0,0,0,Leja - made 2021 06,74,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:09,6,6,Bottom,5.7,4.8,17/12/2022,16:13,No,2,C Brunner,6:01,1300000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,71,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:09,6,6,Bottom,5.7,4.8,17/12/2022,16:17,No,3,C Brunner,6:01,1250000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,68,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:12,7,7,Bottom,7.2,6.3,17/12/2022,16:29,No,1,C Brunner,6:01,970000,0,1253333.33,1253333.33,1.25,1.253333333,0,0,0,0,0,Leja - made 2021 06,53,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:12,7,7,Bottom,7.2,6.3,17/12/2022,16:32,No,2,C Brunner,6:01,1600000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,87,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:12,7,7,Bottom,7.2,6.3,17/12/2022,16:34,No,3,C Brunner,6:01,1190000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,65,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:19,8,8,Bottom,7.9,7,17/12/2022,16:47,No,1,C Brunner,6:01,1450000,5.82,1383333.33,1383333.33,1.38,1.383333333,0,0,0,0,0,Leja - made 2021 06,79,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:19,8,8,Bottom,7.9,7,17/12/2022,16:49,No,2,C Brunner,6:01,1430000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,78,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:19,8,8,Bottom,7.9,7,17/12/2022,16:51,No,3,C Brunner,6:01,1270000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,69,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:22,9,9,Bottom,8,7.1,21/12/2022,9:36,No,1,C Brunner,6:01,1250000,2.61,1250000,1250000,1.25,1.25,0,0,0,0,0,Leja - made 2021 06,68,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:22,9,9,Bottom,8,7.1,21/12/2022,9:49,No,2,C Brunner,6:01,1210000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,66,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:22,9,9,Bottom,8,7.1,21/12/2022,9:52,No,3,C Brunner,6:01,1290000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,70,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:24,10,10,Bottom,6.9,6,21/12/2022,10:00,No,1,C Brunner,6:01,970000,5.86,1046666.67,1046666.67,1.05,1.046666667,0,0,0,0,0,Leja - made 2021 06,53,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:24,10,10,Bottom,6.9,6,21/12/2022,10:05,No,2,C Brunner,6:01,1120000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,61,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:24,10,10,Bottom,6.9,6,21/12/2022,10:07,No,3,C Brunner,6:01,1050000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,57,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:31,11,11,Bottom,4.1,3.2,21/12/2022,10:52,No,1,C Brunner,6:01,920000,13.41,773333.33,773333.33,0.77,0.773333333,0,0,0,0,0,Leja - made 2021 06,50,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:31,11,11,Bottom,4.1,3.2,21/12/2022,10:54,No,2,C Brunner,6:01,700000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,38,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:31,11,11,Bottom,4.1,3.2,21/12/2022,10:56,No,3,C Brunner,6:01,700000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,38,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:33,12,12,Bottom,3.9,3,21/12/2022,11:04,No,1,C Brunner,6:01,940000,0,906666.67,906666.67,0.91,0.906666667,0,0,0,0,0,Leja - made 2021 06,51,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:33,12,12,Bottom,3.9,3,21/12/2022,11:07,No,2,C Brunner,6:01,840000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,44,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:33,12,12,Bottom,3.9,3,21/12/2022,11:09,No,3,C Brunner,6:01,940000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,51,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:54,13,13,Bottom,1.6,0.7,21/12/2022,11:17,No,1,C Brunner,6:01,310000,5.83,323333.33,323333.33,0.32,0.323333333,0,0,0,0,0,Leja - made 2021 06,17,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:54,13,13,Bottom,1.6,0.7,21/12/2022,11:19,No,2,C Brunner,6:01,350000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,19,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,21:54,13,13,Bottom,1.6,0.7,21/12/2022,11:21,No,3,C Brunner,6:01,310000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,17,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,22:01,14,14,Bottom,1.2,0.3,21/12/2022,12:51,No,1,C Brunner,6:01,260000,11.79,240000,240000,0.24,0.24,0,0,0,0,0,Leja - made 2021 06,14,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,22:01,14,14,Bottom,1.2,0.3,21/12/2022,12:56,No,2,C Brunner,6:01,200000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,11,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,22:01,14,14,Bottom,1.2,0.3,21/12/2022,13:01,No,3,C Brunner,6:01,260000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,14,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,22:10,15,15,Bottom,1.1,0.2,21/12/2022,13:06,No,1,C Brunner,6:01,220000,29.35,210000,210000,0.21,0.21,0,0,0,0,0,Leja - made 2021 06,12,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,22:10,15,15,Bottom,1.1,0.2,21/12/2022,13:09,No,2,C Brunner,6:01,130000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,7,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,22:10,15,15,Bottom,1.1,0.2,21/12/2022,13:14,No,3,C Brunner,6:01,280000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,15,15,Was fixed and then measured + Coming from Manual Autospawner with different Turbidity meter,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S1,1,Bottom,3,2.1,13/12/2022,21:57,Yes,1,RC Edwards,10:01,660000,13.77,653333.33,653333.33,0.65,0.653333333,19,14.3,42.59,40.53,43.98,Leja - made 2021 06,21,8,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S1,1,Bottom,3,2.1,13/12/2022,22:03,Yes,2,RC Edwards,10:01,540000,NA,NA,NA,NA,NA,7.1,3.6,12.54,10.39,13.39,Leja - made 2021 06,28,13,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S1,1,Bottom,3,2.1,13/12/2022,22:07,Yes,3,RC Edwards,10:01,760000,NA,NA,NA,NA,NA,27.1,25,56.79,54.36,67.11,Leja - made 2021 06,48,16,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S2,2,Bottom,3,2.1,13/12/2022,23:04,Yes,1,RC Edwards,10:01,880000,0,746666.67,746666.67,0.75,0.746666667,28.8,3.8,10.17,5.16,26.2,Leja - made 2021 06,52,15,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S2,2,Bottom,3,2.1,13/12/2022,23:08,Yes,2,RC Edwards,10:01,570000,NA,NA,NA,NA,NA,8.8,0,0.52,0.33,1.42,Leja - made 2021 06,34,15,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S2,2,Bottom,3,2.1,13/12/2022,23:11,Yes,3,RC Edwards,10:01,790000,NA,NA,NA,NA,NA,10.6,0,5.29,1.05,8.08,Leja - made 2021 06,47,15,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S3,3,Bottom,3,2.1,13/12/2022,23:47,Yes,1,RC Edwards,10:01,1030000,22.86,966666.67,966666.67,0.97,0.966666667,19.3,8.8,25.55,15.78,34.55,Leja - made 2021 06,57,14,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S3,3,Bottom,3,2.1,13/12/2022,23:51,Yes,2,RC Edwards,10:01,1200000,NA,NA,NA,NA,NA,31.6,21.1,23.36,16.9,36.3,Leja - made 2021 06,57,12,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation start,AS,13/12/2022,21:34,S3,3,Bottom,3,2.1,13/12/2022,23:54,Yes,3,RC Edwards,10:01,670000,NA,NA,NA,NA,NA,25,14.6,39.93,31.17,50.54,Leja - made 2021 06,48,18,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E1,1,Bottom,2.8,1.9,13/12/2022,22:15,Yes,1,RC Edwards,10:01,300000,27.15,483333.33,483333.33,0.48,0.483333333,21.1,21.1,67.46,66.5,67.96,Leja - made 2021 06,19,16,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E1,1,Bottom,2.8,1.9,13/12/2022,22:22,Yes,2,RC Edwards,10:01,550000,NA,NA,NA,NA,NA,21.2,11.5,47.38,30.48,53.21,Leja - made 2021 06,52,24,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E1,1,Bottom,2.8,1.9,13/12/2022,22:26,Yes,3,RC Edwards,10:01,600000,NA,NA,NA,NA,NA,15.6,15.6,29.82,25.85,32.78,Leja - made 2021 06,45,19,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E2,2,Bottom,2.8,1.9,13/12/2022,23:16,Yes,1,RC Edwards,10:01,510000,13.71,553333.33,553333.33,0.55,0.553333333,10.7,3.6,6.57,3.99,11.46,Leja - made 2021 06,28,4,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E2,2,Bottom,2.8,1.9,13/12/2022,23:20,Yes,2,RC Edwards,10:01,490000,NA,NA,NA,NA,NA,29.6,0,2.44,1.97,5.83,Leja - made 2021 06,27,14,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E2,2,Bottom,2.8,1.9,13/12/2022,23:22,Yes,3,RC Edwards,10:01,660000,NA,NA,NA,NA,NA,7.7,0,2.51,2.19,3.97,Leja - made 2021 06,39,15,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E3,3,Bottom,2.8,1.9,13/12/2022,23:59,Yes,1,RC Edwards,10:01,1240000,18.83,983333.33,983333.33,0.98,0.983333333,11.9,1.7,14.19,7.83,22.29,Leja - made 2021 06,59,12,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E3,3,Bottom,2.8,1.9,13/12/2022,0:03,Yes,2,RC Edwards,10:01,810000,NA,NA,NA,NA,NA,8.3,0,3.36,0.57,7.96,Leja - made 2021 06,48,15,,No,,No,Caffeine added.,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration at fertilisation end,AS,13/12/2022,21:48,E3,3,Bottom,2.8,1.9,13/12/2022,0:06,Yes,3,RC Edwards,10:01,900000,NA,NA,NA,NA,NA,32,10,23.01,13.22,48.76,Leja - made 2021 06,50,14,,No,,No,Caffeine added.,
